Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
250850505000001,87,98,52.972972972972975
250850505000002,151,114,43.0188679245283
250850505000003,185,114,38.12709030100335
250850505000004,173,89,33.969465648854964
250850505000005,90,44,32.83582089552239
250850505000006,182,55,23.20675105485232
250850505000007,318,51,13.821138211382115
250850505000008,114,31,21.379310344827587
250850505000009,34,113,76.87074829931973
250855405000001,131,100,43.290043290043286
250855405000002,100,172,63.23529411764706
250855405000003,136,43,24.022346368715084
250855405000004,78,30,27.77777777777778
250855405000005,85,53,38.405797101449274
250855405000006,115,61,34.659090909090914
250860405000001,154,116,42.96296296296296
250860405000002,152,63,29.30232558139535
250860405000003,66,11,14.285714285714285
250860405000004,199,98,32.996632996633
250860405000005,81,43,34.67741935483871
250860405000006,101,47,31.756756756756754
250860405000007,144,19,11.65644171779141
250860405000008,58,71,55.03875968992248
250860405000009,127,87,40.654205607476634
250860405000010,28,45,61.64383561643836
250860415000001,143,74,34.10138248847927
250860415000002,169,62,26.83982683982684
250860415000003,103,49,32.23684210526316
250860415000004,123,72,36.92307692307693
250860415000005,187,95,33.687943262411345
250860415000006,77,13,14.444444444444443
250860415000007,121,104,46.22222222222222
250870305000001,172,127,42.474916387959865
250870305000002,95,80,45.714285714285715
250870305000003,55,78,58.64661654135338
250870305000004,89,81,47.647058823529406
250870305000005,47,55,53.92156862745098
250870305000006,35,8,18.6046511627907
250870305000007,91,46,33.57664233576642
250870305000008,28,26,48.148148148148145
250870305000009,39,25,39.0625
250880205000001,144,104,41.935483870967744
250880205000002,121,191,61.21794871794872
250880205000003,84,97,53.591160220994475
250880205000004,136,74,35.23809523809524
250880205000005,57,10,14.925373134328357
250880205000006,100,12,10.714285714285714
250880205000007,133,102,43.40425531914894
250880205000008,169,106,38.54545454545455
250890105000001,197,130,39.75535168195719
250890105000002,185,93,33.45323741007194
250890105000003,176,86,32.82442748091603
250890105000004,212,93,30.491803278688522
250890105000005,202,63,23.77358490566038
250890105000006,133,108,44.81327800829876
250890105000007,149,170,53.29153605015674
250890105000008,262,98,27.22222222222222
250890105000009,221,85,27.77777777777778
250890105000010,202,105,34.20195439739413
250890105000011,202,86,29.86111111111111
250890105000012,156,70,30.973451327433626
250890105000013,213,106,33.22884012539185
250890105000014,180,131,42.12218649517685
250890105000015,187,102,35.294117647058826
250890105000016,144,103,41.70040485829959
250890105000017,125,56,30.939226519337016
250890105000018,74,69,48.25174825174825
250890105000019,146,127,46.52014652014652
250890105000020,164,63,27.75330396475771
250890105000021,130,101,43.722943722943725
250890105000022,55,46,45.54455445544555
250890105000023,193,85,30.575539568345324
250890105000024,193,92,32.280701754385966
250890105000025,199,95,32.31292517006803
250890105000026,236,119,33.52112676056338
250890105000027,202,72,26.277372262773724
250890105000028,134,71,34.63414634146341
250890105000029,147,80,35.24229074889868
250890105000030,116,42,26.582278481012654
250890105000031,91,19,17.272727272727273
250890105000032,104,28,21.21212121212121
250890105000033,159,36,18.461538461538463
250890105000034,261,45,14.705882352941178
250890105000035,34,58,63.04347826086957
250890105000036,4,1,20
250890105000038,33,18,35.294117647058826
250890105000039,56,46,45.09803921568628
250890105000040,130,74,36.27450980392157
250890105000041,208,89,29.96632996632997
250890105000042,145,65,30.952380952380953
250890105000043,100,92,47.91666666666667
250890105000044,121,90,42.65402843601896
250890105000045,151,102,40.316205533596836
250890105000046,86,27,23.893805309734514
250890105000047,47,11,18.96551724137931
250890105000048,76,27,26.21359223300971
250890125000001,146,47,24.352331606217618
250890125000002,45,7,13.461538461538462
250890125000003,55,84,60.431654676258994
250890125000004,52,13,20
250890125000005,172,84,32.8125
250890125000006,163,45,21.634615384615387
250890125000007,90,40,30.76923076923077
250900805000001,110,65,37.142857142857146
250900805000002,34,117,77.48344370860927
250900805000003,91,78,46.15384615384615
250900805000004,17,19,52.77777777777778
250900805000005,92,11,10.679611650485436
250900805000006,79,12,13.186813186813188
250900805000007,101,48,32.21476510067114
250900805000008,23,5,17.857142857142858
250900805000009,21,25,54.347826086956516
250900805000010,63,93,59.61538461538461
250900805000011,73,16,17.97752808988764
250900805000012,175,62,26.160337552742618
250900805000013,167,84,33.46613545816733
250900805000014,65,66,50.38167938931297
250900805000015,57,163,74.0909090909091
250900805000016,182,111,37.883959044368595
250900805000017,87,14,13.861386138613863
250900805000018,95,42,30.656934306569344
250900810000001,65,18,21.686746987951807
250900810000002,74,70,48.61111111111111
250900810000003,104,35,25.179856115107913
250905705000001,200,110,35.483870967741936
250905705000002,172,97,36.059479553903344
250905705000003,209,48,18.67704280155642
250905705000004,11,4,26.666666666666668
250905705000005,69,27,28.125
250905705000006,142,39,21.54696132596685
250905705000007,56,64,53.333333333333336
250905705000008,44,17,27.86885245901639
250905705000009,34,19,35.84905660377358
250905710000001,104,67,39.1812865497076
250905710000002,88,45,33.83458646616541
250905710000003,197,103,34.333333333333336
250905710000004,50,24,32.432432432432435
250910705000001,147,108,42.35294117647059
250910705000002,124,133,51.75097276264592
250910705000003,138,120,46.51162790697674
250910705000004,149,112,42.911877394636015
250910705000005,107,98,47.80487804878049
250910705000006,137,90,39.647577092511014
250910705000007,109,69,38.764044943820224
250910705000008,121,80,39.800995024875625
250910705000009,233,115,33.04597701149425
250910705000010,82,55,40.14598540145985
250910705000011,119,119,50
250910705000012,187,119,38.88888888888889
250910705000013,59,178,75.10548523206751
250910705000014,129,87,40.27777777777778
250910705000015,122,265,68.47545219638242
250910705000016,86,73,45.911949685534594
250910705000017,134,131,49.43396226415094
250910705000018,86,99,53.51351351351351
250910705000019,112,108,49.09090909090909
250910705000020,218,58,21.014492753623188
250910705000021,89,18,16.822429906542055
250910705000022,22,4,15.384615384615385
250910705000023,169,58,25.55066079295154
250910705000024,24,6,20
250910705000025,5,1,16.666666666666664
250910705000026,35,106,75.177304964539
250910705000027,88,85,49.13294797687861
250910705000028,156,114,42.22222222222222
250910705000029,88,79,47.30538922155689
250910705000030,128,34,20.98765432098765
250910705000031,153,44,22.33502538071066
250915605000001,194,81,29.454545454545457
250915605000002,246,130,34.57446808510639
250915605000003,232,100,30.120481927710845
250915605000004,140,102,42.14876033057851
250915605000005,118,17,12.592592592592592
250915605000006,59,9,13.23529411764706
250915605000007,247,79,24.233128834355828
250920605000001,84,116,57.99999999999999
250920605000002,190,121,38.90675241157556
250920605000003,113,71,38.58695652173913
250920605000004,151,61,28.77358490566038
250920605000005,193,55,22.177419354838708
250920605000006,73,44,37.60683760683761
250920605000007,105,29,21.641791044776117
250920605000008,200,75,27.27272727272727
250920605000009,91,89,49.44444444444444
250920605000010,92,44,32.35294117647059
250920605000011,19,27,58.69565217391305
250920605000012,91,16,14.953271028037381
250920605000013,125,68,35.233160621761655
250920605000014,32,21,39.62264150943396
250920605000015,118,28,19.17808219178082
250920605000016,130,33,20.245398773006134
250920605000017,93,34,26.77165354330709
250920605000018,39,122,75.77639751552795
250920605000019,63,171,73.07692307692307
250920605000020,48,24,33.33333333333333
250920605000021,64,28,30.434782608695656
250920605000022,244,137,35.958005249343834
250930505000001,148,79,34.801762114537446
250930505000002,105,81,43.54838709677419
250930505000003,196,96,32.87671232876712
250930505000004,161,97,37.5968992248062
250930505000005,53,11,17.1875
250930505000006,85,48,36.09022556390977
250930505000007,97,61,38.607594936708864
250930505000008,186,113,37.79264214046823
250930505000009,97,32,24.8062015503876
250930510000001,116,66,36.26373626373626
250930510000002,12,16,57.14285714285714
250933905000001,130,56,30.107526881720432
250933905000002,83,22,20.952380952380953
250933905000003,116,53,31.360946745562128
250933905000004,112,29,20.56737588652482
250933905000005,161,37,18.68686868686869
250933905000006,156,47,23.15270935960591
250933905000007,103,31,23.134328358208954
250937005000001,100,59,37.10691823899371
250937005000002,261,37,12.416107382550337
250937005000003,74,20,21.27659574468085
250937005000004,134,34,20.238095238095237
250939605000001,90,177,66.29213483146067
250939605000002,168,133,44.18604651162791
250939605000003,126,115,47.71784232365145
250939605000004,57,41,41.83673469387755
250939605000005,148,77,34.22222222222222
250939605000006,29,60,67.41573033707866
250939605000007,26,24,48
250939605000008,35,8,18.6046511627907
250939605000009,14,8,36.36363636363637
250939605000010,142,106,42.74193548387097
250939605000011,36,54,60
250940405000001,205,158,43.52617079889807
250940405000002,161,120,42.704626334519574
250940405000003,117,130,52.63157894736842
250940405000004,99,52,34.437086092715234
250940405000005,66,139,67.8048780487805
250940405000006,165,78,32.098765432098766
250940405000007,219,116,34.626865671641795
250940405000008,153,55,26.442307692307693
250940405000009,79,34,30.08849557522124
250940405000010,89,28,23.931623931623932
250940405000011,176,152,46.34146341463415
250940420000001,89,62,41.05960264900662
250940420000002,85,56,39.71631205673759
250940420000003,162,77,32.21757322175732
250940420000004,34,23,40.35087719298245
250940420000005,19,11,36.666666666666664
250940420000006,105,27,20.454545454545457
250940420000007,34,88,72.1311475409836
250940420000008,71,33,31.73076923076923
250940420000009,35,15,30
250950305000001,32,87,73.10924369747899
250950305000002,93,62,40
250950305000003,139,43,23.626373626373624
250950305000004,58,22,27.500000000000004
250950305000005,86,64,42.66666666666667
250950305000006,75,25,25
250950305000007,223,135,37.709497206703915
250950305000008,168,133,44.18604651162791
250960205000001,132,65,32.99492385786802
250960205000002,186,106,36.3013698630137
250960205000003,166,56,25.225225225225223
250960205000004,119,20,14.388489208633093
250960205000005,132,33,20
250960205000006,66,60,47.61904761904761
250960205000007,102,64,38.55421686746988
250970105000001,55,141,71.93877551020408
250970105000002,126,93,42.465753424657535
250970105000003,143,150,51.19453924914675
250970105000004,197,151,43.39080459770115
250970105000005,189,84,30.76923076923077
250970105000006,97,105,51.98019801980198
250970105000007,92,140,60.3448275862069
250970105000008,138,167,54.75409836065573
250970105000009,118,74,38.54166666666667
250970105000010,115,78,40.41450777202073
250970105000011,94,82,46.590909090909086
250970105000012,138,100,42.016806722689076
250970105000013,129,63,32.8125
250970105000014,143,125,46.64179104477612
250970105000015,186,122,39.61038961038961
250970105000016,125,50,28.57142857142857
250970105000017,150,154,50.6578947368421
250970105000018,149,83,35.775862068965516
250970105000019,195,126,39.25233644859813
250970105000020,77,203,72.5
250970105000021,99,111,52.85714285714286
250970105000022,94,21,18.26086956521739
250970105000023,22,5,18.51851851851852
250970105000024,89,79,47.023809523809526
250970105000025,127,36,22.085889570552148
250970105000026,102,28,21.53846153846154
250970105000027,160,22,12.087912087912088
250970105000028,143,64,30.917874396135264
250970105000029,114,115,50.21834061135371
250970105000030,52,15,22.388059701492537
250970105000031,126,21,14.285714285714285
250970105000032,70,31,30.693069306930692
250970105000033,53,21,28.37837837837838
250970105000034,45,11,19.642857142857142
250970105000035,146,47,24.352331606217618
250970105000036,79,27,25.471698113207548
250970105000037,165,30,15.384615384615385
250970105000038,83,24,22.429906542056074
250970105000039,62,18,22.5
250970105000040,263,65,19.817073170731707
250970105000041,101,41,28.87323943661972
250970105000042,241,114,32.11267605633803
250970105000043,163,146,47.249190938511326
250970105000044,93,88,48.61878453038674
250970105000045,134,105,43.93305439330544
250970105000046,77,133,63.33333333333333
250970105000047,90,107,54.314720812182735
250970105000048,173,63,26.69491525423729
250970105000049,32,12,27.27272727272727
250970105000050,9,6,40
250980005000001,96,96,50
250980005000002,59,129,68.61702127659575
250980005000003,38,163,81.09452736318407
250980005000004,110,92,45.54455445544555
250980005000005,162,63,28.000000000000004
250980005000006,100,110,52.38095238095239
250980005000007,111,39,26
250980005000008,34,32,48.484848484848484
250980005000009,71,20,21.978021978021978
250980005000010,124,85,40.66985645933015
250980005000011,174,53,23.348017621145374
250980005000012,82,23,21.904761904761905
250980005000013,94,35,27.131782945736433
